pestiKorName,regCpntQnty,pestiBrandName,compName,useName,indictSymbl,cropName,diseaseWeedName,pestiUse,dilutUnit,useSuittime,useNum
아바멕틴 유제,Abamectin-1.8,응애특급,(주)천우물산,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,이글원,팜아그로텍(주),살충제,6,사과,"응애(점박이응애,사과응애)",발생초기(5~10월) 한잎당 2~3마리 정도 발생할 때 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,인덱스,(주)팜한농,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,줌마샷,(주)아그리엠,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,충다이,(주)대유,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,큐멕틴,(주)신농팜케미컬,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,큐멕틴,(주)케이씨생명과학,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,큐멕틴,(주)케이씨생명과학,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,프라도,(주)천지인바이오텍,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아바멕틴 유제,Abamectin-1.8,하이원,(주)큐제이바이오케미컬,살충제,6,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 발생시 경엽처리,"3,000배",수확 7일 전까지,3회 이내
아크리나트린 액상수화제,acrinathrin-5.7,총채탄,(주)팜한농,살충제,3a,사과,"응애(점박이응애,사과응애)",꽃이 피기전과 꽃이 진후 5-10월에 한 잎당 2-3마리 발생할 때 경엽처리,"3,000배",수확 30일 전까지,3회 이내
펜프로파트린 수화제,fenpropathrin-5,다니톨,(주)동방아그로,살충제,3a,사과,"응애(점박이응애,사과응애)",한잎당 1~2마리정도 발생할 때 경엽처리,"1,000배",수확 7일 전까지,3회 이내
펜피록시메이트 액상수화제,fenpyroximate-5,살비왕,(주)팜한농,살충제,21a,사과,"응애(점박이응애,사과응애)",한잎당 2~3마리 정도 발생할때 경엽처리,"2,000배",수확 14일 전까지,2회 이내
헥시티아족스 수화제,hexythiazox-10,붐,(주)유피엘리미티드코리아,살충제,10a,사과,"응애(점박이응애,사과응애)",한잎당 1~2마리 발생했을 때 경엽처리,"2,000배",수확 21일 전까지,2회 이내
기계유 유제,machine oil-95,경농기계유,(주)경농,살충제,미분류,사과,응애류,싹트기 7일전까지 수간처리,20배~25배,-,-
기계유 유제,machine oil-95,동방기계유,(주)동방아그로,살충제,미분류,사과,응애류,싹트기 7일전까지 수간처리,20배~25배,-,-
기계유 유제,machine oil-95,미리자바,(주)대유,살충제,미분류,사과,응애류,싹트기 7일전까지 수관처리,20~25배,-,-
기계유 유제,machine oil-95,삼공기계유,한국삼공(주),살충제,미분류,사과,응애류,싹트기 7일전까지 처리,20~25배,-,-
기계유 유제,machine oil-95,선문기계유,선문그린사이언스(주),살충제,미분류,사과,응애류,싹트기 7일전까지 처리,20~25배,-,-
기계유 유제,machine oil-95,아리기계유,(주)농협케미컬,살충제,미분류,사과,응애류,싹트기 7일전까지 수간처리,20~25배,-,-
기계유 유제,machine oil-95,이비엠기계유,인바이오(주),살충제,미분류,사과,응애류,싹트기 7일전까지 수간처리,20배~25배,-,-
기계유 유제,machine oil-95,팜한농기계유,(주)팜한농,살충제,미분류,사과,응애류,싹트기 7일전까지 수간처리,20~25배,-,-
테트라디폰 유제,tetradifon-8,테디온,(주)팜한농,살충제,12d,사과,응애류,발생초기 경엽처리,800배,수확 30일 전까지,2회 이내
테트라디폰 유제,tetradifon-8,테디온 ,(주)동방아그로,살충제,12d,사과,응애류,발생초기 경엽처리,800배,수확 30일 전까지,2회 이내
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,발리간,한국마간(주),제초제,H,사과,일년생 및 다년생 잡초,잡초가 발생되었을 때 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,세라스타,(주)오더스,제초제,H,사과,일년생 및 다년생 잡초,잡초가 발생되었을 때 경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,아리제스타,(주)와이디케미칼,제초제,H,사과,일년생 및 다년생 잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,잡초자비,(주)장유산업,제초제,H,사과,일년생 및 다년생 잡초,잡초가 발생되었을 때 경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,잡초카트,팜아그로텍(주),제초제,H,사과,일년생 및 다년생 잡초,잡초생육기 경엽처리,-,-,-
글리포세이트암모늄 액제,Glyphosate-ammonium-16.2,풀은퇴,태평에이지(주),제초제,G,사과,일년생 및 다년생 잡초,잡초가 충분히 자랐을 때 잡초 경엽처리,-,-,-
글리포세이트이소프로필아민 액제,Glyphosate-isopropylamine-41,푸레원글라신,(주)케이씨생명과학,제초제,G,사과,일년생 및 다년생 잡초,잡초가 충분히 자랐을때 잡초 경엽처리,-,-,-
글리포세이트이소프로필아민.피라플루펜에틸 액상수화제,Glyphosate-isopropylamine-30Pyraflufen-ethyl-0.15,뉴풀마기,(주)팜한농,제초제,G+E,사과,일년생 및 다년생 잡초,잡초생육기 경엽처리,-,-,-
글리포세이트포타슘 액제,glyphosate-potassium-44.75,터치다운아이큐,(주)농협케미컬,제초제,G,사과,일년생 및 다년생 잡초,잡초생육기 경엽처리,-,-,-
카펜트라존에틸.글리포세이트이소프로필아민 미탁제,carfentrazone-ethyl-0.5Glyphosate-isopropylamine-20,논둑킹,(주)농협케미컬,제초제,E+G,사과,일년생 및 다년생 잡초,잡초생육기 경엽처리,-,-,-
카펜트라존에틸.글리포세이트이소프로필아민 미탁제,carfentrazone-ethyl-0.5Glyphosate-isopropylamine-20,토북이,에프엠씨코리아(주),제초제,E+G,사과,일년생 및 다년생 잡초,잡초생육초기 경엽처리,-,-,-
펠라르곤산 유제,pelargonic acid-53,싸이티,한국삼공(주),제초제,미분류,사과,일년생 및 다년생 잡초,잡초 생육기 경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,레드존,한국삼공(주),제초제,H,사과,일년생 및 다년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,발리간,아다마코리아(주),제초제,H,사과,일년생 및 다년생잡초,잡초가 발생되었을 때 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,세라스타,(주)오더스,제초제,H,사과,일년생 및 다년생잡초,잡초가 발생되었을 때 경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,잡초탄,(주)영농코리아,제초제,H,사과,일년생 및 다년생잡초,잡초생육기 잡초경엽처리,-,-,-
글리포세이트암모늄 액제,glyphosate-ammonium-16.2,스파크,(주)동방아그로,제초제,G,사과,일년생 및 다년생잡초,잡초생육기 경엽처리,-,-,-
글리포세이트암모늄 입상수용제,glyphosate-ammonium-74,풀그만,(주)경농,제초제,G,사과,일년생 및 다년생잡초,잡초생육기 경엽처리,-,-,-
글리포세이트암모늄.옥시플루오르펜 입상수화제,glyphosate-ammonium-36oxyfluorfen-2,대장군,(주)경농,제초제,G+E,사과,일년생 및 다년생잡초,잡초생육기 경엽처리,-,-,-
글리포세이트이소프로필아민 액제,Glyphosate-isopropylamine-41,몬산토클래식,아다마코리아(주),제초제,G,사과,일년생 및 다년생잡초,잡초가 충분히 자랐을때 잡초경엽에 처리,-,-,-
글리포세이트이소프로필아민 액제,Glyphosate-isopropylamine-41,유일글라신,(주)유일,제초제,G,사과,일년생 및 다년생잡초,잡초가 충분히 자랐을때 잡초경엽처리,-,-,-
글리포세이트포타슘 액제,glyphosate-potassium-44.75,터치다운아이큐,신젠타코리아(주),제초제,G,사과,일년생 및 다년생잡초,잡초생육기 경엽처리,-,-,-
글리포세이트포타슘 액제,glyphosate-potassium-44.75,터치다운아이큐,신젠타코리아(주),제초제,G,사과,일년생 및 다년생잡초,잡초생육기 경엽처리,-,-,-
디클로베닐 입제,dichlobenil-6.7,카소론,(주)동방아그로,제초제,L,사과,일년생 및 다년생잡초,잡초발아전 토양처리,-,-,-
카펜트라존에틸.글리포세이트이소프로필아민 미탁제,Carfentrazone-ethyl-0.5Glyphosate-isopropylamine-20,토북이,(주)천지인바이오텍,제초제,E+G,사과,일년생 및 다년생잡초,잡초생육초기 경엽처리,-,-,-
플루미옥사진.글리포세이트이소프로필아민 액상수화제,flumioxazin-1.5Glyphosate-isopropylamine-28,레이저,(주)동방아그로,제초제,E+G,사과,일년생 및 다년생잡초,잡초생육기  경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,골따라,신젠타코리아(주),제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,내비풀,(주)태준아그로텍,제초제,H,사과,일년생잡초,잡초 생육기 잡초 경엽처리 ,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,내비풀,(주)태준아그로텍,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,내비풀,미래아그로,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,바로타,아그리젠토(주),제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,glufosinate-ammonium-18,바스타,(주)농협케미컬,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,바스타,성보화학(주),제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,밭다매,(주)대유,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,삭술이,(주)팜한농,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,쎄바스타,(주)새한농,제초제,H,사과,일년생잡초,잡초생육기 경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,티아스타,티아그로,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,풀제로,(주)동방아그로,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,풀직방,㈜이엑스아이디,제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,프로비스타,인바이오(주),제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,프로비스타,인바이오(주),제초제,H,사과,일년생잡초,잡초생육기 잡초경엽처리,-,-,-
시마진 수화제,simazine-50,동방씨마네,(주)동방아그로,제초제,C1,사과,일년생잡초,이미 나온 잡초를 제거한 후 토양처리,-,-,-
시마진 수화제,simazine-50,씨마진,성보화학(주),제초제,C1,사과,일년생잡초,이미 나온 잡초를 제거한 후 토양처리,-,-,-
시마진 수화제,simazine-50,영일씨마네,(주)농협케미컬,제초제,C1,사과,일년생잡초,이미 나온 잡초를 제거한 후 토양처리,-,-,-
오리잘린 액상수화제,oryzalin-40,써프란,(주)팜한농,제초제,K1,사과,일년생잡초,잡초발아전 토양처리,-,-,-
오리잘린 액상수화제,Oryzalin-40,오리팬디,(주)한얼싸이언스,제초제,K1,사과,일년생잡초,잡초발아전 토양처리,-,-,-
옥시플루오르펜 유제,oxyfluorfen-23.5,고올,(주)경농,제초제,E,사과,일년생잡초,잡초발생 직전(과수눈트기 2주전까지) 토양처리,-,-,-
옥시플루오르펜 유제,oxyfluorfen-23.5,꼭부터,(주)동방아그로,제초제,E,사과,일년생잡초,잡초발생 직전(과수눈트기 2주전까지) 토양처리,-,-,-
펜디메탈린 유제,pendimethalin-31.7,데드라인,(주)경농,제초제,K1,사과,일년생잡초,잡초 발아전 토양처리,-,-,-
펜디메탈린 유제,pendimethalin-31.7,바테풀,선문그린사이언스(주),제초제,K1,사과,일년생잡초,잡초 발아전 토양전면처리,-,-,-
펜디메탈린 유제,pendimethalin-31.7,성보네,성보화학(주),제초제,K1,사과,일년생잡초,잡초 발아전 토양처리,-,-,-
펜디메탈린 유제,pendimethalin-31.7,스톰프,(주)팜한농,제초제,K1,사과,일년생잡초,잡초 발아전 토양전면처리,-,-,-
펜디메탈린 유제,pendimethalin-31.7,스톰프,한국삼공(주),제초제,K1,사과,일년생잡초,잡초 발아전 토양처리,-,-,-
펜디메탈린 유제,pendimethalin-31.7,아리펜디,(주)농협케미컬,제초제,K1,사과,일년생잡초,잡초 발아전 토양살포,-,-,-
펜디메탈린 유제,Pendimethalin-31.7,펜디스타,(주)신농팜케미컬,제초제,K1,사과,일년생잡초,잡초 발아전 토양처리,-,-,-
펜디메탈린 유제,Pendimethalin-31.7,펜디스타,(주)신농팜케미컬,제초제,K1,사과,일년생잡초,잡초 발아전 토양살포,-,-,-
펜디메탈린 유제,pendimethalin-31.7,펜디스타,(주)케이씨생명과학,제초제,K1,사과,일년생잡초,잡초 발아전 토양살포,-,-,-
펜디메탈린 유제,pendimethalin-31.7,-,(주)동방아그로,제초제,K1,사과,일년생잡초,잡초 발아전 토양처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,나노스타,(주)천지인바이오텍,제초제,H,사과,일년생잡초 및 다년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,네버풀,(주)하나바이오,제초제,H,사과,일년생잡초 및 다년생잡초,잡초생육기 잡초경엽처리,-,-,-
글루포시네이트암모늄 액제,Glufosinate-ammonium-18,다보풀커트,(주)다보인터내셔널,제초제,H,사과,일년생잡초 및 다년생잡초,잡초생육기 잡초경엽처리,-,-,-
